Xseq  date      time  lon      lat      depth_xbt  temp_xbt  
32    19990206  1938  141.740  -61.413  328.2      12.74     
32    19990206  1938  141.740  -61.413  328.8      12.73     
32    19990206  1938  141.740  -61.413  329.4      12.72     
32    19990206  1938  141.740  -61.413  330.0      12.71     
32    19990206  1938  141.740  -61.413  330.7      12.71     
32    19990206  1938  141.740  -61.413  331.3      12.71     
32    19990206  1938  141.740  -61.413  331.9      12.71     
32    19990206  1938  141.740  -61.413  332.5      12.74     
32    19990206  1938  141.740  -61.413  333.2      12.75     
32    19990206  1938  141.740  -61.413  333.8      12.83     
32    19990206  1938  141.740  -61.413  334.4      12.86     
32    19990206  1938  141.740  -61.413  335.0      12.88     
32    19990206  1938  141.740  -61.413  335.7      12.89     
32    19990206  1938  141.740  -61.413  336.3      12.88     
32    19990206  1938  141.740  -61.413  336.9      12.87     
32    19990206  1938  141.740  -61.413  337.5      12.88     
32    19990206  1938  141.740  -61.413  338.2      12.87     
32    19990206  1938  141.740  -61.413  338.8      12.87     
32    19990206  1938  141.740  -61.413  339.4      12.86     
32    19990206  1938  141.740  -61.413  340.0      12.86     
32    19990206  1938  141.740  -61.413  340.6      12.85     
32    19990206  1938  141.740  -61.413  341.3      12.86     
32    19990206  1938  141.740  -61.413  341.9      12.85     
32    19990206  1938  141.740  -61.413  342.5      12.83     
32    19990206  1938  141.740  -61.413  343.1      12.83     
32    19990206  1938  141.740  -61.413  343.8      12.83     
32    19990206  1938  141.740  -61.413  344.4      12.81     
32    19990206  1938  141.740  -61.413  345.0      12.79     
32    19990206  1938  141.740  -61.413  345.6      12.79     
32    19990206  1938  141.740  -61.413  346.3      12.78     
32    19990206  1938  141.740  -61.413  346.9      12.79     
32    19990206  1938  141.740  -61.413  347.5      12.79     
32    19990206  1938  141.740  -61.413  348.1      12.77     
32    19990206  1938  141.740  -61.413  348.8      12.75     
32    19990206  1938  141.740  -61.413  349.4      12.74     
32    19990206  1938  141.740  -61.413  350.0      12.72     
32    19990206  1938  141.740  -61.413  350.6      12.72     
32    19990206  1938  141.740  -61.413  351.3      12.70     
32    19990206  1938  141.740  -61.413  351.9      12.68     
32    19990206  1938  141.740  -61.413  352.5      12.66     
32    19990206  1938  141.740  -61.413  353.1      12.63     
32    19990206  1938  141.740  -61.413  353.7      12.61     
32    19990206  1938  141.740  -61.413  354.4      12.58     
32    19990206  1938  141.740  -61.413  355.0      12.56     
32    19990206  1938  141.740  -61.413  355.6      12.54     
32    19990206  1938  141.740  -61.413  356.2      12.50     
32    19990206  1938  141.740  -61.413  356.9      12.48     
32    19990206  1938  141.740  -61.413  357.5      12.44     
32    19990206  1938  141.740  -61.413  358.1      12.43     
32    19990206  1938  141.740  -61.413  358.7      12.41     
32    19990206  1938  141.740  -61.413  359.4      12.38     
32    19990206  1938  141.740  -61.413  360.0      12.37     
32    19990206  1938  141.740  -61.413  360.6      12.35     
32    19990206  1938  141.740  -61.413  361.2      12.33     
32    19990206  1938  141.740  -61.413  361.8      12.31     
32    19990206  1938  141.740  -61.413  362.5      12.31     
32    19990206  1938  141.740  -61.413  363.1      12.30     
32    19990206  1938  141.740  -61.413  363.7      12.29     
32    19990206  1938  141.740  -61.413  364.3      12.29     
32    19990206  1938  141.740  -61.413  365.       12.28     
32    19990206  1938  141.740  -61.413  365.6      12.28     
32    19990206  1938  141.740  -61.413  366.2      12.28     
32    19990206  1938  141.740  -61.413  366.8      12.28     
32    19990206  1938  141.740  -61.413  367.4      12.27     
32    19990206  1938  141.740  -61.413  368.1      12.27     
32    19990206  1938  141.740  -61.413  368.7      12.27     
32    19990206  1938  141.740  -61.413  369.3      12.27     
32    19990206  1938  141.740  -61.413  369.9      12.27     
32    19990206  1938  141.740  -61.413  370.6      12.28     
32    19990206  1938  141.740  -61.413  371.2      12.27     
32    19990206  1938  141.740  -61.413  371.8      12.26     
32    19990206  1938  141.740  -61.413  372.4      12.26     
32    19990206  1938  141.740  -61.413  373.0      12.28     
32    19990206  1938  141.740  -61.413  373.7      12.30     
32    19990206  1938  141.740  -61.413  374.3      12.35     
32    19990206  1938  141.740  -61.413  374.9      12.38     
32    19990206  1938  141.740  -61.413  375.5      12.37     
32    19990206  1938  141.740  -61.413  376.1      12.35     
32    19990206  1938  141.740  -61.413  376.8      12.31     
32    19990206  1938  141.740  -61.413  377.4      12.27     
32    19990206  1938  141.740  -61.413  378.0      12.25     
32    19990206  1938  141.740  -61.413  378.6      12.24     
32    19990206  1938  141.740  -61.413  379.3      12.22     
32    19990206  1938  141.740  -61.413  379.9      12.20     
32    19990206  1938  141.740  -61.413  380.5      12.18     
32    19990206  1938  141.740  -61.413  381.1      12.16     
32    19990206  1938  141.740  -61.413  381.7      12.14     
32    19990206  1938  141.740  -61.413  382.4      12.14     
32    19990206  1938  141.740  -61.413  383.0      12.12     
32    19990206  1938  141.740  -61.413  383.6      12.11     
32    19990206  1938  141.740  -61.413  384.2      12.10     
32    19990206  1938  141.740  -61.413  384.8      12.08     
32    19990206  1938  141.740  -61.413  385.5      12.08     
32    19990206  1938  141.740  -61.413  386.1      12.07     
32    19990206  1938  141.740  -61.413  386.7      12.06     
32    19990206  1938  141.740  -61.413  387.3      12.05     
32    19990206  1938  141.740  -61.413  388.       12.04     
32    19990206  1938  141.740  -61.413  388.6      12.04     
32    19990206  1938  141.740  -61.413  389.2      12.03     
32    19990206  1938  141.740  -61.413  389.8      12.03     
32    19990206  1938  141.740  -61.413  390.4      12.02     
32    19990206  1938  141.740  -61.413  391.1      12.01     
32    19990206  1938  141.740  -61.413  391.7      12.00     
32    19990206  1938  141.740  -61.413  392.3      11.99     
32    19990206  1938  141.740  -61.413  392.9      11.97     
32    19990206  1938  141.740  -61.413  393.5      11.96     
32    19990206  1938  141.740  -61.413  394.2      11.96     
32    19990206  1938  141.740  -61.413  394.8      11.95     
32    19990206  1938  141.740  -61.413  395.4      11.96     
32    19990206  1938  141.740  -61.413  396.0      11.97     
32    19990206  1938  141.740  -61.413  396.6      11.97     
32    19990206  1938  141.740  -61.413  397.3      11.97     
32    19990206  1938  141.740  -61.413  397.9      11.97     
32    19990206  1938  141.740  -61.413  398.5      11.97     
32    19990206  1938  141.740  -61.413  399.1      11.97     
32    19990206  1938  141.740  -61.413  399.7      11.97     
32    19990206  1938  141.740  -61.413  400.4      11.96     
32    19990206  1938  141.740  -61.413  401.0      11.96     
32    19990206  1938  141.740  -61.413  401.6      11.97     
32    19990206  1938  141.740  -61.413  402.2      11.96     
32    19990206  1938  141.740  -61.413  402.8      11.96     
32    19990206  1938  141.740  -61.413  403.5      11.95     
32    19990206  1938  141.740  -61.413  404.1      11.95     
32    19990206  1938  141.740  -61.413  404.7      11.93     
32    19990206  1938  141.740  -61.413  405.3      11.94     
32    19990206  1938  141.740  -61.413  405.9      11.94     
32    19990206  1938  141.740  -61.413  406.6      11.93     
32    19990206  1938  141.740  -61.413  407.2      11.91     
32    19990206  1938  141.740  -61.413  407.8      11.89     
32    19990206  1938  141.740  -61.413  408.4      11.88     
32    19990206  1938  141.740  -61.413  409.0      11.88     
32    19990206  1938  141.740  -61.413  409.7      11.87     
32    19990206  1938  141.740  -61.413  410.3      11.85     
32    19990206  1938  141.740  -61.413  410.9      11.83     
32    19990206  1938  141.740  -61.413  411.5      11.83     
32    19990206  1938  141.740  -61.413  412.1      11.80     
32    19990206  1938  141.740  -61.413  412.7      11.80     
32    19990206  1938  141.740  -61.413  413.4      11.79     
32    19990206  1938  141.740  -61.413  414.0      11.77     
32    19990206  1938  141.740  -61.413  414.6      11.77     
32    19990206  1938  141.740  -61.413  415.2      11.77     
32    19990206  1938  141.740  -61.413  415.8      11.76     
32    19990206  1938  141.740  -61.413  416.5      11.75     
32    19990206  1938  141.740  -61.413  417.1      11.76     
32    19990206  1938  141.740  -61.413  417.7      11.74     
32    19990206  1938  141.740  -61.413  418.3      11.74     
32    19990206  1938  141.740  -61.413  418.9      11.75     
32    19990206  1938  141.740  -61.413  419.6      11.73     
32    19990206  1938  141.740  -61.413  420.2      11.73     
32    19990206  1938  141.740  -61.413  420.8      11.73     
32    19990206  1938  141.740  -61.413  421.4      11.70     
32    19990206  1938  141.740  -61.413  422.0      11.71     
32    19990206  1938  141.740  -61.413  422.6      11.69     
32    19990206  1938  141.740  -61.413  423.3      11.69     
32    19990206  1938  141.740  -61.413  423.9      11.71     
32    19990206  1938  141.740  -61.413  424.5      11.79     
32    19990206  1938  141.740  -61.413  425.1      11.82     
32    19990206  1938  141.740  -61.413  425.7      11.77     
32    19990206  1938  141.740  -61.413  426.4      11.71     
32    19990206  1938  141.740  -61.413  427.0      11.68     
32    19990206  1938  141.740  -61.413  427.6      11.66     
32    19990206  1938  141.740  -61.413  428.2      11.64     
32    19990206  1938  141.740  -61.413  428.8      11.62     
32    19990206  1938  141.740  -61.413  429.4      11.59     
32    19990206  1938  141.740  -61.413  430.1      11.58     
32    19990206  1938  141.740  -61.413  430.7      11.55     
32    19990206  1938  141.740  -61.413  431.3      11.54     
32    19990206  1938  141.740  -61.413  431.9      11.54     
32    19990206  1938  141.740  -61.413  432.5      11.53     
32    19990206  1938  141.740  -61.413  433.2      11.53     
32    19990206  1938  141.740  -61.413  433.8      11.51     
32    19990206  1938  141.740  -61.413  434.4      11.50     
32    19990206  1938  141.740  -61.413  435.0      11.50     
32    19990206  1938  141.740  -61.413  435.6      11.48     
32    19990206  1938  141.740  -61.413  436.2      11.48     
32    19990206  1938  141.740  -61.413  436.9      11.48     
32    19990206  1938  141.740  -61.413  437.5      11.46     
32    19990206  1938  141.740  -61.413  438.1      11.46     
32    19990206  1938  141.740  -61.413  438.7      11.45     
32    19990206  1938  141.740  -61.413  439.3      11.43     
32    19990206  1938  141.740  -61.413  439.9      11.42     
32    19990206  1938  141.740  -61.413  440.6      11.40     
32    19990206  1938  141.740  -61.413  441.2      11.39     
32    19990206  1938  141.740  -61.413  441.8      11.37     
32    19990206  1938  141.740  -61.413  442.4      11.38     
32    19990206  1938  141.740  -61.413  443.0      11.37     
32    19990206  1938  141.740  -61.413  443.6      11.36     
32    19990206  1938  141.740  -61.413  444.3      11.36     
32    19990206  1938  141.740  -61.413  444.9      11.36     
32    19990206  1938  141.740  -61.413  445.5      11.37     
32    19990206  1938  141.740  -61.413  446.1      11.37     
32    19990206  1938  141.740  -61.413  446.7      11.35     
32    19990206  1938  141.740  -61.413  447.3      11.36     
32    19990206  1938  141.740  -61.413  448.0      11.35     
32    19990206  1938  141.740  -61.413  448.6      11.35     
32    19990206  1938  141.740  -61.413  449.2      11.34     
32    19990206  1938  141.740  -61.413  449.8      11.33     
32    19990206  1938  141.740  -61.413  450.4      11.34     
32    19990206  1938  141.740  -61.413  451.0      11.40     
32    19990206  1938  141.740  -61.413  451.7      11.42     
32    19990206  1938  141.740  -61.413  452.3      11.42     
32    19990206  1938  141.740  -61.413  452.9      11.43     
32    19990206  1938  141.740  -61.413  453.5      11.43     
32    19990206  1938  141.740  -61.413  454.1      11.41     
32    19990206  1938  141.740  -61.413  454.7      11.42     
32    19990206  1938  141.740  -61.413  455.4      11.41     
32    19990206  1938  141.740  -61.413  456.0      11.40     
32    19990206  1938  141.740  -61.413  456.6      11.41     
32    19990206  1938  141.740  -61.413  457.2      11.40     
32    19990206  1938  141.740  -61.413  457.8      11.39     
32    19990206  1938  141.740  -61.413  458.4      11.38     
32    19990206  1938  141.740  -61.413  459.1      11.38     
32    19990206  1938  141.740  -61.413  459.7      11.38     
32    19990206  1938  141.740  -61.413  460.3      11.38     
32    19990206  1938  141.740  -61.413  460.9      11.37     
32    19990206  1938  141.740  -61.413  461.5      11.37     
32    19990206  1938  141.740  -61.413  462.1      11.37     
32    19990206  1938  141.740  -61.413  462.7      11.38     
32    19990206  1938  141.740  -61.413  463.4      11.38     
32    19990206  1938  141.740  -61.413  464.0      11.38     
32    19990206  1938  141.740  -61.413  464.6      11.39     
32    19990206  1938  141.740  -61.413  465.2      11.41     
32    19990206  1938  141.740  -61.413  465.8      11.53     
32    19990206  1938  141.740  -61.413  466.4      11.45     
32    19990206  1938  141.740  -61.413  467.1      11.41     
32    19990206  1938  141.740  -61.413  467.7      11.38     
32    19990206  1938  141.740  -61.413  468.3      11.36     
32    19990206  1938  141.740  -61.413  468.9      11.35     
32    19990206  1938  141.740  -61.413  469.5      11.32     
32    19990206  1938  141.740  -61.413  470.1      11.31     
32    19990206  1938  141.740  -61.413  470.7      11.30     
32    19990206  1938  141.740  -61.413  471.4      11.29     
32    19990206  1938  141.740  -61.413  472.0      11.29     
32    19990206  1938  141.740  -61.413  472.6      11.29     
32    19990206  1938  141.740  -61.413  473.2      11.29     
32    19990206  1938  141.740  -61.413  473.8      11.27     
32    19990206  1938  141.740  -61.413  474.4      11.27     
32    19990206  1938  141.740  -61.413  475.0      11.26     
32    19990206  1938  141.740  -61.413  475.7      11.25     
32    19990206  1938  141.740  -61.413  476.3      11.24     
32    19990206  1938  141.740  -61.413  476.9      11.23     
32    19990206  1938  141.740  -61.413  477.5      11.22     
32    19990206  1938  141.740  -61.413  478.1      11.22     
32    19990206  1938  141.740  -61.413  478.7      11.21     
32    19990206  1938  141.740  -61.413  479.4      11.20     
32    19990206  1938  141.740  -61.413  480.0      11.20     
32    19990206  1938  141.740  -61.413  480.6      11.19     
32    19990206  1938  141.740  -61.413  481.2      11.19     
32    19990206  1938  141.740  -61.413  481.8      11.19     
32    19990206  1938  141.740  -61.413  482.4      11.18     
32    19990206  1938  141.740  -61.413  483.0      11.17     
32    19990206  1938  141.740  -61.413  483.7      11.16     
32    19990206  1938  141.740  -61.413  484.3      11.17     
32    19990206  1938  141.740  -61.413  484.9      11.14     
32    19990206  1938  141.740  -61.413  485.5      11.14     
32    19990206  1938  141.740  -61.413  486.1      11.14     
32    19990206  1938  141.740  -61.413  486.7      11.13     
32    19990206  1938  141.740  -61.413  487.3      11.12     
32    19990206  1938  141.740  -61.413  487.9      11.13     
32    19990206  1938  141.740  -61.413  488.6      11.12     
32    19990206  1938  141.740  -61.413  489.2      11.10     
32    19990206  1938  141.740  -61.413  489.8      11.11     
32    19990206  1938  141.740  -61.413  490.4      11.10     
32    19990206  1938  141.740  -61.413  491.0      11.11     
32    19990206  1938  141.740  -61.413  491.6      11.23     
32    19990206  1938  141.740  -61.413  492.2      11.16     
32    19990206  1938  141.740  -61.413  492.9      11.13     
32    19990206  1938  141.740  -61.413  493.5      11.10     
32    19990206  1938  141.740  -61.413  494.1      11.09     
32    19990206  1938  141.740  -61.413  494.7      11.07     
32    19990206  1938  141.740  -61.413  495.3      11.04     
32    19990206  1938  141.740  -61.413  495.9      11.02     
32    19990206  1938  141.740  -61.413  496.5      11.01     
32    19990206  1938  141.740  -61.413  497.1      11.00     
32    19990206  1938  141.740  -61.413  497.8      10.99     
32    19990206  1938  141.740  -61.413  498.4      10.99     
32    19990206  1938  141.740  -61.413  499.0      10.98     
32    19990206  1938  141.740  -61.413  499.6      10.98     
32    19990206  1938  141.740  -61.413  500.2      10.97     
32    19990206  1938  141.740  -61.413  500.8      10.96     
32    19990206  1938  141.740  -61.413  501.4      10.95     
32    19990206  1938  141.740  -61.413  502.1      10.95     
32    19990206  1938  141.740  -61.413  502.7      10.94     
32    19990206  1938  141.740  -61.413  503.3      10.93     
32    19990206  1938  141.740  -61.413  503.9      10.93     
32    19990206  1938  141.740  -61.413  504.5      10.92     
32    19990206  1938  141.740  -61.413  505.1      10.92     
32    19990206  1938  141.740  -61.413  505.7      10.92     
32    19990206  1938  141.740  -61.413  506.3      10.91     
32    19990206  1938  141.740  -61.413  507.       10.91     
32    19990206  1938  141.740  -61.413  507.6      10.90     
32    19990206  1938  141.740  -61.413  508.2      10.90     
32    19990206  1938  141.740  -61.413  508.8      10.90     
32    19990206  1938  141.740  -61.413  509.4      10.90     
32    19990206  1938  141.740  -61.413  510.0      10.89     
32    19990206  1938  141.740  -61.413  510.6      10.89     
32    19990206  1938  141.740  -61.413  511.2      10.89     
32    19990206  1938  141.740  -61.413  511.9      10.89     
32    19990206  1938  141.740  -61.413  512.5      10.89     
32    19990206  1938  141.740  -61.413  513.1      10.88     
32    19990206  1938  141.740  -61.413  513.7      10.89     
32    19990206  1938  141.740  -61.413  514.3      10.88     
32    19990206  1938  141.740  -61.413  514.9      10.89     
32    19990206  1938  141.740  -61.413  515.5      10.89     
32    19990206  1938  141.740  -61.413  516.1      10.89     
32    19990206  1938  141.740  -61.413  516.7      10.89     
32    19990206  1938  141.740  -61.413  517.4      10.89     
32    19990206  1938  141.740  -61.413  518.0      10.89     
32    19990206  1938  141.740  -61.413  518.6      10.89     
32    19990206  1938  141.740  -61.413  519.2      10.91     
32    19990206  1938  141.740  -61.413  519.8      11.02     
32    19990206  1938  141.740  -61.413  520.4      10.98     
32    19990206  1938  141.740  -61.413  521.0      10.93     
32    19990206  1938  141.740  -61.413  521.6      10.91     
32    19990206  1938  141.740  -61.413  522.3      10.89     
32    19990206  1938  141.740  -61.413  522.9      10.86     
32    19990206  1938  141.740  -61.413  523.5      10.84     
32    19990206  1938  141.740  -61.413  524.1      10.83     
32    19990206  1938  141.740  -61.413  524.7      10.81     
32    19990206  1938  141.740  -61.413  525.3      10.79     
32    19990206  1938  141.740  -61.413  525.9      10.77     
32    19990206  1938  141.740  -61.413  526.5      10.78     
32    19990206  1938  141.740  -61.413  527.1      10.78     
32    19990206  1938  141.740  -61.413  527.8      10.77     
32    19990206  1938  141.740  -61.413  528.4      10.77     
32    19990206  1938  141.740  -61.413  529.0      10.77     
32    19990206  1938  141.740  -61.413  529.6      10.77     
32    19990206  1938  141.740  -61.413  530.2      10.77     
32    19990206  1938  141.740  -61.413  530.8      10.77     
32    19990206  1938  141.740  -61.413  531.4      10.78     
32    19990206  1938  141.740  -61.413  532.0      10.78     
32    19990206  1938  141.740  -61.413  532.6      10.78     
32    19990206  1938  141.740  -61.413  533.2      10.78     
32    19990206  1938  141.740  -61.413  533.9      10.78     
32    19990206  1938  141.740  -61.413  534.5      10.78     
32    19990206  1938  141.740  -61.413  535.1      10.80     
32    19990206  1938  141.740  -61.413  535.7      10.82     
32    19990206  1938  141.740  -61.413  536.3      10.85     
32    19990206  1938  141.740  -61.413  536.9      10.86     
32    19990206  1938  141.740  -61.413  537.5      10.89     
32    19990206  1938  141.740  -61.413  538.1      10.89     
32    19990206  1938  141.740  -61.413  538.7      10.89     
32    19990206  1938  141.740  -61.413  539.4      10.89     
32    19990206  1938  141.740  -61.413  540.0      10.89     
32    19990206  1938  141.740  -61.413  540.6      10.90     
32    19990206  1938  141.740  -61.413  541.2      10.90     
32    19990206  1938  141.740  -61.413  541.8      10.91     
32    19990206  1938  141.740  -61.413  542.4      10.92     
32    19990206  1938  141.740  -61.413  543.0      10.94     
32    19990206  1938  141.740  -61.413  543.6      10.93     
32    19990206  1938  141.740  -61.413  544.2      10.94     
32    19990206  1938  141.740  -61.413  544.8      10.94     
32    19990206  1938  141.740  -61.413  545.5      10.95     
32    19990206  1938  141.740  -61.413  546.1      10.96     
32    19990206  1938  141.740  -61.413  546.7      10.97     
32    19990206  1938  141.740  -61.413  547.3      10.97     
32    19990206  1938  141.740  -61.413  547.9      10.97     
32    19990206  1938  141.740  -61.413  548.5      10.98     
32    19990206  1938  141.740  -61.413  549.1      10.98     
32    19990206  1938  141.740  -61.413  549.7      10.98     
32    19990206  1938  141.740  -61.413  550.3      11.00     
32    19990206  1938  141.740  -61.413  550.9      11.04     
32    19990206  1938  141.740  -61.413  551.5      11.15     
32    19990206  1938  141.740  -61.413  552.2      11.07     
32    19990206  1938  141.740  -61.413  552.8      11.03     
32    19990206  1938  141.740  -61.413  553.4      11.00     
32    19990206  1938  141.740  -61.413  554.0      10.96     
32    19990206  1938  141.740  -61.413  554.6      10.96     
32    19990206  1938  141.740  -61.413  555.2      10.95     
32    19990206  1938  141.740  -61.413  555.8      10.91     
32    19990206  1938  141.740  -61.413  556.4      10.88     
32    19990206  1938  141.740  -61.413  557.0      10.86     
32    19990206  1938  141.740  -61.413  557.6      10.84     
32    19990206  1938  141.740  -61.413  558.2      10.81     
32    19990206  1938  141.740  -61.413  558.9      10.79     
32    19990206  1938  141.740  -61.413  559.5      10.77     
32    19990206  1938  141.740  -61.413  560.1      10.76     
32    19990206  1938  141.740  -61.413  560.7      10.74     
32    19990206  1938  141.740  -61.413  561.3      10.72     
32    19990206  1938  141.740  -61.413  561.9      10.72     
32    19990206  1938  141.740  -61.413  562.5      10.70     
32    19990206  1938  141.740  -61.413  563.1      10.70     
32    19990206  1938  141.740  -61.413  563.7      10.69     
32    19990206  1938  141.740  -61.413  564.3      10.68     
32    19990206  1938  141.740  -61.413  564.9      10.68     
32    19990206  1938  141.740  -61.413  565.5      10.67     
32    19990206  1938  141.740  -61.413  566.2      10.66     
32    19990206  1938  141.740  -61.413  566.8      10.66     
32    19990206  1938  141.740  -61.413  567.4      10.66     
32    19990206  1938  141.740  -61.413  568.0      10.66     
32    19990206  1938  141.740  -61.413  568.6      10.66     
32    19990206  1938  141.740  -61.413  569.2      10.65     
32    19990206  1938  141.740  -61.413  569.8      10.65     
32    19990206  1938  141.740  -61.413  570.4      10.66     
32    19990206  1938  141.740  -61.413  571.0      10.66     
32    19990206  1938  141.740  -61.413  571.6      10.68     
32    19990206  1938  141.740  -61.413  572.2      10.69     
32    19990206  1938  141.740  -61.413  572.8      10.68     
32    19990206  1938  141.740  -61.413  573.5      10.70     
32    19990206  1938  141.740  -61.413  574.1      10.70     
32    19990206  1938  141.740  -61.413  574.7      10.70     
32    19990206  1938  141.740  -61.413  575.3      10.70     
32    19990206  1938  141.740  -61.413  575.9      10.70     
32    19990206  1938  141.740  -61.413  576.5      10.71     
32    19990206  1938  141.740  -61.413  577.1      10.71     
32    19990206  1938  141.740  -61.413  577.7      10.70     
32    19990206  1938  141.740  -61.413  578.3      10.71     
32    19990206  1938  141.740  -61.413  578.9      10.72     
32    19990206  1938  141.740  -61.413  579.5      10.71     
32    19990206  1938  141.740  -61.413  580.1      10.72     
32    19990206  1938  141.740  -61.413  580.7      10.71     
32    19990206  1938  141.740  -61.413  581.3      10.71     
32    19990206  1938  141.740  -61.413  582.       10.73     
32    19990206  1938  141.740  -61.413  582.6      10.71     
32    19990206  1938  141.740  -61.413  583.2      10.72     
32    19990206  1938  141.740  -61.413  583.8      10.73     
32    19990206  1938  141.740  -61.413  584.4      10.74     
32    19990206  1938  141.740  -61.413  585.0      10.77     
32    19990206  1938  141.740  -61.413  585.6      10.94     
32    19990206  1938  141.740  -61.413  586.2      10.81     
32    19990206  1938  141.740  -61.413  586.8      10.77     
32    19990206  1938  141.740  -61.413  587.4      10.75     
32    19990206  1938  141.740  -61.413  588.0      10.73     
32    19990206  1938  141.740  -61.413  588.6      10.71     
32    19990206  1938  141.740  -61.413  589.2      10.69     
32    19990206  1938  141.740  -61.413  589.8      10.67     
32    19990206  1938  141.740  -61.413  590.5      10.65     
32    19990206  1938  141.740  -61.413  591.1      10.63     
32    19990206  1938  141.740  -61.413  591.7      10.62     
32    19990206  1938  141.740  -61.413  592.3      10.61     
32    19990206  1938  141.740  -61.413  592.9      10.59     
32    19990206  1938  141.740  -61.413  593.5      10.57     
32    19990206  1938  141.740  -61.413  594.1      10.57     
32    19990206  1938  141.740  -61.413  594.7      10.55     
32    19990206  1938  141.740  -61.413  595.3      10.54     
32    19990206  1938  141.740  -61.413  595.9      10.53     
32    19990206  1938  141.740  -61.413  596.5      10.53     
32    19990206  1938  141.740  -61.413  597.1      10.51     
32    19990206  1938  141.740  -61.413  597.7      10.51     
32    19990206  1938  141.740  -61.413  598.3      10.51     
32    19990206  1938  141.740  -61.413  598.9      10.49     
32    19990206  1938  141.740  -61.413  599.5      10.50     
32    19990206  1938  141.740  -61.413  600.1      10.47     
32    19990206  1938  141.740  -61.413  600.8      10.48     
32    19990206  1938  141.740  -61.413  601.4      10.47     
32    19990206  1938  141.740  -61.413  602.0      10.46     
32    19990206  1938  141.740  -61.413  602.6      10.48     
32    19990206  1938  141.740  -61.413  603.2      10.48     
32    19990206  1938  141.740  -61.413  603.8      10.48     
32    19990206  1938  141.740  -61.413  604.4      10.48     
32    19990206  1938  141.740  -61.413  605.0      10.48     
32    19990206  1938  141.740  -61.413  605.6      10.48     
32    19990206  1938  141.740  -61.413  606.2      10.48     
32    19990206  1938  141.740  -61.413  606.8      10.49     
32    19990206  1938  141.740  -61.413  607.4      10.49     
32    19990206  1938  141.740  -61.413  608.0      10.49     
32    19990206  1938  141.740  -61.413  608.6      10.49     
32    19990206  1938  141.740  -61.413  609.2      10.51     
32    19990206  1938  141.740  -61.413  609.8      10.51     
32    19990206  1938  141.740  -61.413  610.4      10.52     
32    19990206  1938  141.740  -61.413  611.0      10.51     
32    19990206  1938  141.740  -61.413  611.7      10.53     
32    19990206  1938  141.740  -61.413  612.3      10.52     
32    19990206  1938  141.740  -61.413  612.9      10.55     
32    19990206  1938  141.740  -61.413  613.5      10.53     
32    19990206  1938  141.740  -61.413  614.1      10.55     
32    19990206  1938  141.740  -61.413  614.7      10.57     
32    19990206  1938  141.740  -61.413  615.3      10.57     
32    19990206  1938  141.740  -61.413  615.9      10.58     
32    19990206  1938  141.740  -61.413  616.5      10.60     
32    19990206  1938  141.740  -61.413  617.1      10.63     
32    19990206  1938  141.740  -61.413  617.7      10.64     
32    19990206  1938  141.740  -61.413  618.3      10.66     
32    19990206  1938  141.740  -61.413  618.9      10.66     
32    19990206  1938  141.740  -61.413  619.5      10.83     
32    19990206  1938  141.740  -61.413  620.1      10.79     
32    19990206  1938  141.740  -61.413  620.7      10.74     
32    19990206  1938  141.740  -61.413  621.3      10.73     
32    19990206  1938  141.740  -61.413  621.9      10.70     
32    19990206  1938  141.740  -61.413  622.5      10.69     
32    19990206  1938  141.740  -61.413  623.1      10.71     
32    19990206  1938  141.740  -61.413  623.7      10.73     
32    19990206  1938  141.740  -61.413  624.3      10.74     
32    19990206  1938  141.740  -61.413  625.       10.77     
32    19990206  1938  141.740  -61.413  625.6      10.77     
32    19990206  1938  141.740  -61.413  626.2      10.73     
32    19990206  1938  141.740  -61.413  626.8      10.67     
32    19990206  1938  141.740  -61.413  627.4      10.63     
32    19990206  1938  141.740  -61.413  628.0      10.59     
32    19990206  1938  141.740  -61.413  628.6      10.56     
32    19990206  1938  141.740  -61.413  629.2      10.54     
32    19990206  1938  141.740  -61.413  629.8      10.52     
32    19990206  1938  141.740  -61.413  630.4      10.50     
32    19990206  1938  141.740  -61.413  631.0      10.49     
32    19990206  1938  141.740  -61.413  631.6      10.46     
32    19990206  1938  141.740  -61.413  632.2      10.45     
32    19990206  1938  141.740  -61.413  632.8      10.45     
32    19990206  1938  141.740  -61.413  633.4      10.43     
32    19990206  1938  141.740  -61.413  634.0      10.42     
32    19990206  1938  141.740  -61.413  634.6      10.41     
32    19990206  1938  141.740  -61.413  635.2      10.40     
32    19990206  1938  141.740  -61.413  635.8      10.39     
32    19990206  1938  141.740  -61.413  636.4      10.40     
32    19990206  1938  141.740  -61.413  637.0      10.39     
32    19990206  1938  141.740  -61.413  637.6      10.38     
32    19990206  1938  141.740  -61.413  638.2      10.38     
32    19990206  1938  141.740  -61.413  638.8      10.38     
32    19990206  1938  141.740  -61.413  639.4      10.40     
32    19990206  1938  141.740  -61.413  640.0      10.39     
32    19990206  1938  141.740  -61.413  640.6      10.39     
32    19990206  1938  141.740  -61.413  641.2      10.39     
32    19990206  1938  141.740  -61.413  641.8      10.41     
32    19990206  1938  141.740  -61.413  642.5      10.43     
32    19990206  1938  141.740  -61.413  643.1      10.42     
32    19990206  1938  141.740  -61.413  643.7      10.44     
32    19990206  1938  141.740  -61.413  644.3      10.44     
32    19990206  1938  141.740  -61.413  644.9      10.43     
